EpochTime,skewed_latitude,skewed_longitude,smell_value,smell_description,feelings_symptoms,additional_comments,zipcode
1651216769,40.4253,-79.881,5,Rotten eggs and diarrhea ,Literally the worst and strongest its ever been. ,,15218
1651230738,40.4242,-79.8815,5,"Skunk, death, smoke, sulfur","Sore throat, burning eyes",It smelled so badly that the stench came into the house last night. I thought a skunk crawled into my room and died.,15218
1651231878,40.4259,-79.8668,3,Smog,,,15221
1651233069,40.4187,-79.8575,3,Industrial ,,,15221
1651235557,40.4433,-79.8917,3,industrial,,,15221
1651254275,40.4274,-79.9444,5,Industrial,,,15207
1651260444,40.4454,-79.9565,5,Asphalt raw,"Throat irritation, headache","3 blocks up from this report street paving in progress - truck has open asphalt container for paving 
Cant covers be required or some filtration while this work is in progress? Seems unnecessarily exposed and students on sidewalks near. Terrible risk/ exposure even if short term. ",15213
1651276042,40.4183,-79.8919,1,,,,15218
1651338078,40.4628,-79.9479,1,,,,15224
1651338170,40.423,-79.8904,1,,,,15218
1651364869,40.4227,-79.8896,1,,,,15218
1651374525,40.4307,-79.8864,4,Burning,,,15218
1651377436,40.43,-79.9155,5,Industrial ,Soar throat ,,15217
1651389603,40.4375,-79.9269,4,,"Insomnia, restlessness, headache, irritated eyes, irritated nose, irritated throat, PND, tachycardia, anxiety ",,15217
1651400507,40.4338,-79.9157,4,,,,15217
1651401694,40.4366,-79.9258,4,,"congestion, post nasal drip, sore throat, headache, restlessness",every morning this week has been an assault on my nasal passages and lungs,15217
1651408941,40.4487,-79.9123,4,"Industrial, acrid, heavy",,,15206
1651412716,40.4348,-79.8889,5,Horrible industrial ,,,15218
1651438051,40.4251,-79.9199,3,"Industrial smell, humid, ","Scratchy throat, metal taste mouth, strange water taste, cloudy water, slight runny nose, feels like cant breathe in fresh air ",,15217
1651441407,40.4552,-79.9122,4,,disgust,,15208
1651447453,40.4313,-79.8831,5,Industrial,,,15218
1651467643,40.4486,-79.9144,5,,,,15206
1651489232,40.424,-79.9347,3,,,,15217
1651499419,40.4384,-79.9649,3,fecal matter,,,15213
1651506373,40.476,-79.9558,4,"Acrid, industrial",,,15201
1651514588,40.4461,-79.9495,1,,,,15213
1651530204,40.4333,-79.8837,1,,,,15218
1651575633,40.4539,-79.9097,3,,,,15208
1651581427,40.4662,-79.9425,5,Industrial ,"Sinus pain, congestion, nausea, difficulty breathing",,15224
1651581634,40.4133,-79.948,3,,,,15207
1651586794,40.4344,-79.986,4,,,,15219
1651589204,40.433,-79.8769,3,Industrial ,,,15218
1651590584,40.4168,-79.874,4,industry b*llsh*t,"sinus problems, difficulty breathing",someday i will take my pound of flesh from US Steel,15218
1651592858,40.4203,-79.9052,3,Us steel,,,15218
1651594668,40.4658,-79.9424,3,"gas, industrial","sinus congestion, headache",,15224
1651598031,40.4488,-79.9505,3,Industrial ,,,15213
1651631055,40.4247,-79.9218,5,,,,15217
1651670569,40.4143,-79.9223,3,,Headache,,15217
1651672610,40.4279,-79.9212,5,Sulphur death ,"Nausea, frustration anger.",,15217
1651680197,40.4775,-79.9608,5,MCCONWAY & TORLEY ,,,15201
1651681081,40.4263,-79.9163,3,"Diesel exhaust, noise",,"Port Authority bus idling on Beechwood Blvd between Forward Ave and Anita Street, for past 10-15 mins. This is a school zone (Community Day School K-8). ",15217
1651681084,40.4771,-79.9576,3,"Industrial, metallic burning ",,,15201
1651692106,40.4292,-79.9472,4,Tastes like chemicals,Headache ,,15207
1651699184,40.4332,-79.9623,2,Moth balls ,,,15219
1651720247,40.4443,-79.9178,4,It is like a chemical/ozone smell,,,15217
1651793093,40.4334,-79.8848,3,Industrial,Industrial,,15218
1651852360,40.4255,-79.8992,1,,,,15218
1651863838,40.4603,-79.9338,1,,,,15232
1651878030,40.4229,-79.879,1,,,,15218
1651896199,40.4266,-79.9149,2,Sulfur ,,,15217
1651978420,40.4233,-79.9422,3,"Chemical, burnt, , acrid, ",,,15207
1652047238,40.4048,-79.9527,4,creosote or something sulfurous,,,15207
1652048181,40.4267,-79.8827,3,Wood smoke. ,,,15218
1652099886,40.4473,-79.9035,4,Something like diesel but different,,Only a few hundred feet of this location. No cause visible,15208
1652101526,40.4318,-79.8826,4,,,Sulphur ,15218
1652106752,40.4217,-79.892,4,"Sulphur, chemicals","Congestion, eye irritation",I wish every day that I could afford to move away from this pollution. ,15218
1652113996,40.4217,-79.9291,3,Sulphur,Sore throat ,,15217
1652114479,40.4631,-79.9436,1,,,"It smells like flowers and seafood, and we want some!  hahaha",15224
1652148048,40.4254,-79.9157,2,,,,15217
1652164308,40.4312,-79.9291,3,Industrial,,,15217
1652164811,40.4297,-79.9178,5,Eggs,,,15217
1652177432,40.4324,-79.8823,4,Industrial,,,15218
1652179603,40.4183,-79.9209,5,Sulfur & soot,Cough runny nose Depression,,15217
1652180799,40.4287,-79.8848,4,Sulfur.,,,15218
1652181588,40.4197,-79.9392,3,Smokey,,,15207
1652182794,40.4544,-79.9094,5,Eggs,,,15208
1652185988,40.4472,-79.8962,5,Sulfur and industrial smell,Throat irritation,,15221
1652186180,40.427,-79.8882,4,Hydrogen sulfide,,,15218
1652188598,40.4696,-79.962,4,"Acrid, metallic ",Headache,McTorley emissions ,15201
1652194432,40.4224,-79.902,3,Industrial ,,,15218
1652195347,40.4266,-79.9343,3,Chemical smell,,,15217
1652199834,40.4255,-79.8978,2,Getting some funk here and there ,,,15218
1652203728,40.4304,-79.9532,5,Industrial ,"Nausea, headache","I had to close my windows on this beautiful day because the air quality is making me feel sick in my own home. Im so tired of living someplace where I cant actually enjoy beautiful weather. If I could move I would, because the air quality is so bad and is ruining my day with headaches.",15213
1652207426,40.4621,-79.9252,3,Rotten eggs/sulfer,,,15206
1652222800,40.4278,-79.9254,5,Industrial; Sulfuric ,,,15217
1652229763,40.4495,-79.916,4,Industrial ,"Headache, sore throats in children",,15206
1652266315,40.4239,-79.935,3,,,,15217
1652274088,40.4468,-79.9112,3,,,,15217
1652278055,40.4233,-79.9193,2,,,,15217
1652324277,40.4259,-79.9315,4,Rotten eggs ,"Headache, nausea ",Disgusting smell ,15217
1652324365,40.4302,-79.886,4,"Unknown burning smell, metallic or plastic like",,,15218
1652325185,40.4197,-79.9291,4,Cludgy sulphur ,Painful eyes,,15217
1652325276,40.4327,-79.9176,3,,,,15217
1652325394,40.434,-79.9185,5,US Steel! Rotten Rotten Rotten Eggs! ,"Burning airways, chest tightness so d*mn angry I have to breathe this when I should have my windows open. Its the only stench fouling up the air tonight. ",,15217
1652327640,40.44,-79.9564,3,Burning or rotten eggs,"Headache, burning nose",,15213
1652329176,40.4306,-79.9179,4,Eggy,,,15217
1652339661,40.426,-79.8826,5,Rotten eggs,Its almost as if they think we cant smell things past midnight.,,15218
1652342552,40.4268,-79.9206,5,Industrial skunk,Nose and eye irritation,,15217
1652355666,40.4354,-79.9108,3,,,,15217
1652365496,40.4316,-79.9602,5,Industrial,,Industrial,15213
1652368043,40.4262,-79.8827,5,Rotten eggs,Allergies,,15218
1652407469,40.4265,-79.92,3,"Industrial, smoky, burning, ","Nausea, headache, runny nose, ",,15217
1652409006,40.4431,-79.9353,4,Asphalt sulphur,,,15217
1652437606,40.4389,-79.8913,3,Rotten eggs,,,15221
1652450768,40.4411,-79.9238,4,Rotten eggs,"Nasal congestion, asthma, eyes are irritated. ",I know tree pollen is high but I have had shots so long that those symptoms are barely noticeable. This is episodic and coincides with the smell in the air. ,15217
1652458295,40.4355,-79.9927,5,Pollution and road resurfacing ,,,15219
1652465806,40.4355,-79.9706,4,,,,15213
1652465973,40.4195,-79.9267,5,,,,15217
1652471634,40.4341,-79.8831,4,Industrial,,,15218
1652526878,40.4327,-79.8833,3,Industrial,Allergic reaction,,15218
1652527130,40.4355,-79.9633,5,,,,15213
1652532280,40.4599,-79.9398,5,Rotten eggs,,,15224
1652533555,40.4466,-79.9277,4,Sulphuric ,,,15217
1652538226,40.4337,-79.8968,4,Clairton stench,"Upper respiratory irritation, sneezing, coughing",Beautiful day marred by significant air pollution,15218
1652544107,40.4336,-79.8869,5,Glue/spray paint ,,,15218
1652553255,40.4318,-79.8833,3,Sulfur and industrial,,,15218
1652553270,40.445,-79.9361,4,The usual stench ,,,15217
1652591467,40.4254,-79.8819,5,Rotten eggs,WE CAN STILL SMELL IT AT NIGHT ,,15218
1652592863,40.4235,-79.8776,3,Sulphur,,,15218
1652674069,40.4374,-79.8939,5,Rotten eggs,,,15221
1652681420,40.4226,-79.9429,1,,,,15207
1652697573,40.4731,-79.9221,4,,,,15206
1652698659,40.4401,-79.8884,4,"Rotten eggs, sulfur","Eye irritation, stuffy nose",The smell is always worse between 3:00am and 7:00am,15221
1652716604,40.4143,-79.9217,5,Sulphur ,,,15217
1652717163,40.4217,-79.9275,5,Industrial ,Difficulty breathing ,,15217
1652727025,40.4363,-79.9083,1,,,,15217
1652737915,40.4199,-79.9263,3,sulfur dioxide,,"Could smell it inside my car, with windows closed",15217
1652760874,40.4277,-79.8787,3,Industrial ,Eye irritation ,,15218
1652781139,40.4787,-79.9235,4,Sulfur,,,15206
1652782912,40.4545,-79.9087,4,,,,15208
1652783482,40.4274,-79.9193,5,,,,15217
1652785146,40.4224,-79.8984,4,industrial,,,15218
1652785555,40.4224,-79.8618,3,"Metallic, eggy ",,,15221
1652786850,40.4377,-79.893,4,"Chemical, eggs. ",,,15221
1652789907,40.4211,-79.9049,4,Us steel,,,15218
1652791091,40.4798,-79.9573,3,,,,15201
1652793986,40.4378,-79.92530000000001,4,,I completely disparate this point,,15217
1652802962,40.4705,-79.9173,5,Chemical ,Burning eyes/nose,The people polluting our city are despicable,15206
1652834676,40.4062,-79.9517,3,Sulfur,,,15207
1652836408,40.3747,-79.9138,4,Industrial,,Kind of a metallic smell,15207
1652870904,40.4307,-79.9135,4,The usual,,,15217
1652871344,40.4237,-79.8801,5,Burning plastic/metal ,Cough/burning nose,We have had a cough up here in Swissvale slopes since mid April. ,15218
1652872750,40.4259,-79.8968,3,"Industry, funky, sour",,,15218
1652873588,40.4306,-79.9434,4,Burning rubber,,,15207
1652873631,40.4203,-79.8811,4,Rotten eggs,,,15218
1652873992,40.4495,-79.9091,3,n*sty industrial ,"headache, burning nose",,15208
1652874614,40.4255,-79.9204,5,Steel pollution awful,,,15217
1652874676,40.4377,-79.8916,3,industrial burnt smell,,,15221
1652874845,40.4369,-79.9128,3,,,,15217
1652874971,40.4216,-79.9077,5,Us steel ,,,15218
1652875173,40.436,-79.9796,4,,,,15219
1652875185,40.4218,-79.8829,4,"Burning metals, sulfur.",Disgusting ,,15218
1652875205,40.4327,-79.8931,5,industrial,"headache, sore throat",,15218
1652875313,40.4434,-79.9264,3,Acrid supgur,"Burning nose, phlegm stuck in troat",,15217
1652875382,40.4238,-79.8447,4,exhaustions ,,,15221
1652875541,40.4248,-79.9167,5,Sulfur,,,15217
1652875639,40.4332,-79.9255,4,Sulfur,Stinging nose and eyes,,15217
1652875651,40.4307,-79.9172,5,Absolutely horrible! Industrial!! After a couple nice days what a shame! Thanks steel works,,,15217
1652875667,40.4302,-79.9263,3,,,,15217
1652875728,40.4223,-79.9186,5,,,,15217
1652875736,40.4378,-79.8933,5,Industrial chemical slight sulfur ,L,,15221
1652875797,40.4214,-79.9204,5,industrial ,coughing,air looks hazy,15217
1652876035,40.4657,-79.9412,3,,,,15224
1652876125,40.429,-79.9217,3,"Sulfurous, rotten eggs",Maybe increased allergy symptoms,"Almost every morning were smelling it half of the year, since this winter",15217
1652876176,40.4462,-79.9031,4,,,,15208
1652876215,40.4312,-79.8883,4,Hydrogen sulfide,,,15218
1652876380,40.4304,-79.8932,4,Petroleum ,,,15218
1652876548,40.4276,-79.923,4,Sulfur and fireworks,"Sore throat, minor cough","Odor tends to be worse in the mornings, but is present many days. Wed love to know whats causing it. ",15217
1652876550,40.4598,-79.9403,4,,,,15224
1652876592,40.4226,-79.9417,4,Sulfur smell in the air,"Congestion, coughing ",,15207
1652876715,40.4714,-79.9182,4,Eggy,,,15206
1652876762,40.4327,-79.9303,4,"Acrid, industrial",Sore throat,"Almost metallic, heavy",15217
1652876918,40.4469,-79.895,5,Industrial ,,,15208
1652877410,40.4573,-79.9302,5,Asphalt!!!!,"Throat irritation, nausea","So sick to my stomach
Paving on near Ellsworth permeating whole business district 
Could smell it up into squirrel hill",15232
1652877436,40.4235,-79.8873,4,Gross industrial morning smell ,,,15218
1652877501,40.4269,-79.9353,4,Stinky ,,,15217
1652877586,40.422,-79.9373,5,Sulfur ,Headache,,15217
1652877959,40.4295,-79.9158,5,,,,15217
1652877996,40.4634,-79.938,5,Pollution ,,,15224
1652878088,40.4444,-79.9037,3,Coal smoke,,,15208
1652878222,40.4472,-79.9298,4,Coke plant,,,15232
1652878236,40.4651,-79.9454,5,Industrial,"Sinus pain, headache",,15224
1652878307,40.4343,-79.9309,5,Industrial,"Sore throat, headache",,15217
1652878349,40.4495,-79.9509,4,Tar,,Folino truck spraying liquid tar,15213
1652878511,40.424,-79.9359,4,,,,15217
1652878664,40.4336,-79.9101,3,,,,15217
1652878746,40.478,-79.9235,5,Industrial stank,Cough,,15206
1652878832,40.4511,-79.9145,4,,,,15206
1652879369,40.4455,-79.954,4,Asphalt/ tar? ,"Sick to stomach , activated nasal drip","The city stinks of asphalt! From Shadyside to squirrel hill to Oakland so far. 
There has to be a way to better control odors from road resort and paving if this is source? 
Smell PGH needs a mobile voice activated app to be able to truly capture these incidents. I had to pull over. ",15213
1652879408,40.4455,-79.933,5,"Clairton stench, sukfur",Throat irritation,,15217
1652879890,40.4437,-79.9554,4,Industrial ,Sore throat ,,15213
1652879974,40.421,-79.9261,4,Awful sulfur smell outside. US Steel needs to clean up its act! This is intolerable.,,,15217
1652880115,40.4214,-79.9254,4,"Pervasive, stomach-turning sulphur smell",Throat irritation ,,15217
1652880744,40.4385,-79.926,4,It smells like any chance at a happy life in Pittsburgh is gone.,"Despair, anxiety, insomnia, irritated eyes, irritated nose, irritated throat, congestion.",,15217
1652881056,40.4215,-79.9425,4,acrid sulphur,nose burning,,15207
1652881079,40.4431,-79.9376,4,A  uy lphuric,"Feeling bad, mad, scratchy chest and throat ",Would give anything for a smell free day ,15217
1652881145,40.4421,-79.9642,4,,,,15213
1652881265,40.4613,-79.9499,5,Sulphur ,,,15224
1652881560,40.4219,-79.937,4,Sulfur,Coughing and eye irritation,,15217
1652881947,40.4321,-79.9271,4,Burnt industrial smell,,,15217
1652882314,40.4598,-79.9594,5,Sewer/rotten eggs,,,15213
1652882817,40.4624,-79.9407,4,Sooty industrial ,"Coughing and throat irritation
",,15224
1652882839,40.458,-79.9494,4,Industrial ,,,15224
1652883466,40.421,-79.9367,5,,,,15217
1652884498,40.4466,-79.955,4,Sulfur egg smell,,,15213
1652886033,40.431400000000004,-79.9295,3,,,,15217
1652886335,40.4416,-79.89,4,"exhaust, industrial chemicals, egg","headache, sinus pain, dry eyes and throat, nausea",its been like this since at least 6am,15221
1652887947,40.4437,-79.9997,4,Industrial ,,,15222
1652888208,40.4484,-79.901,5,Rotten eggs,Headache ,"It smelled like chemicals earlier this morning and now smells like sulfur dioxide. Its my birthday today and Im pissed it stinks outside. f*ck you, US Steel.",15208
1652889711,40.4654,-79.9391,5,Sewage,,I believe a portable toilet for construction next door spilled some fluid when the truck servicing was here. They dont seem to have done anything to mitigate it.,15224
1652898348,40.4282,-79.9364,3,Sulfur,Congestion ,,15217
1652915379,40.427,-79.9217,5,Burning ,,,15217
1652930093,40.4592,-79.9588,5,sulphuric ,"headache, sinus pressure, nausea ",,15213
1652961017,40.3983,-79.8632,3,,,,15104
1652964497,40.4363,-79.96340000000001,3,,,,15213
1652974342,40.4789,-79.9571,5,Solvents,Headache,Theres significant white smoke being emitted from the small steel mill nearby in Lawrenceville.,15201
1652974923,40.4789,-79.9529,4,Industrial,,,15201
1652994756,40.4324,-79.9615,3,Moth balls ,,,15213
1652995469,40.4564,-79.9706,5,Solvents,Headache ,This is coming from the small steel manufacturer located in Lawrenceville near Staunton Avenue and Butler Street.,15219
1653003510,40.4071,-79.9525,3,sulfurous,,"From the train parked nearby? Very stinky every day here, in recent weeks",15207
1653010624,40.4346,-79.9714,5,,,,15219
1653014319,40.4324,-79.8777,4,Sulphur ,,Cant open our windows on the warm summer like night. ,15218
1653020561,40.4267,-79.9229,5,USS Steel pollution criminal,,,15217
1653026290,40.4221,-79.8949,5,Industrial rotten egg farts,"Eyes nose and throat irritated, headache, can't sleep because my sinuses are burning",I am so f*ck*ng sick of this sh*t.,15218
1653041075,40.449,-79.9051,4,Distinct sulfur smell,,,15208
1653042319,40.439,-79.8881,3,Rotten eggs,,I woke up at around 3AM because of the smell,15221
1653051491,40.443,-79.8908,4,industrial stink,"sore throat, dry sinus",,15221
1653052083,40.4315,-79.8875,4,Hydrogen sulfide,,,15218
1653056977,40.4261,-79.8643,4,Sulfur ,,,15221
1653059590,40.4371,-79.8911,2,Sulfuric ,,,15221
1653065596,40.479,-79.9551,4,Industrial,,,15201
1653073852,40.4208,-79.8925,5,Corporate negligence ,"Headaches, eye irritation, sinus problems",I hate living here.,15218
1653084524,40.4419,-80.0184,3,diesel exhaust,,Probably from tugboats on river,15219
1653088384,40.4293,-79.884,3,Wood smoke. ,,,15218
1653088651,40.4154,-79.8463,5,"Gross, rancid sulfur",,,15221
1653094593,40.4333,-79.9283,4,,,,15217
1653124477,40.4256,-79.9369,3,,,,15217
1653125062,40.4205,-79.8442,4,Rotten eggs ,,,15221
1653131542,40.4253,-79.9198,3,,,,15217
1653132787,40.4373,-79.9273,4,sulfurous,"dry eyes, sore throat, nasal congestion",,15217
1653145250,40.4278,-79.926,1,,,,15217
1653172909,40.3984,-79.8619,4,,,,15104
1653182422,40.4398,-79.8919,3,Smoke  and chemicals ,Burning eyes coughing sneezing ,Strong winds brought what seemed like a dust storm. The air is gritty ,15221
1653195967,40.432,-79.9271,5,Burnt industrial smell,,,15217
1653196095,40.4446,-79.915,5,"Industrial, like asphalt",,,15217
1653196295,40.4212,-79.9399,5,Sulfur,,,15217
1653197509,40.423,-79.9418,1,,,"There was an awful mixed smog smell 30m ago, but it seems to have quickly cleared out with the wind. So now my windows are open again.",15207
1653219185,40.4243,-79.8719,4,Sulfur smell,,,15221
1653221142,40.4232,-79.8564,3,"Sulfur, rotten eggs",Headache,,15221
1653222425,40.4273,-79.8866,4,Hydrogen sulfide,,,15218
1653222542,40.4326,-79.9169,4,Industrial ,,,15217
1653224093,40.4532,-79.8815,3,Rotten eggs (Come plant),"Headache, congestion, nose & eyes irritated ",,15221
1653238364,40.4305,-79.9221,1,,,Significant allergies today though,15217
1653257017,40.3943,-79.9367,4,sulfur dioxide,,,15207
1653263934,40.3959,-79.9448,4,creosote (sulfurous),,I looked in the parked train here and the rail cars are filled with creosote-soaked beams. That must explain the horrible smell.,15207
1653313556,40.3917,-79.9342,4,Moth balls ,,,15207
1653313701,40.4066,-79.9327,1,,,All clear ,15207
1653332999,40.4373,-79.8976,2,diesel exhaust from idling Fern Hollow Bridge truck,,,15221
1653337619,40.4211,-79.9287,5,Industrial ,Sore throat ,,15217
1653388686,40.4657,-79.9507,3,,,,15224
1653406082,40.4298,-79.9156,3,Industrial,,,15217
1653407447,40.4306,-79.9168,5,Industrial! Poison ,,,15217
1653409156,40.4359,-79.8951,3,Eggs,,,15221
1653412290,40.4256,-79.9084,3,Rotten eggs ,,,15217
1653417100,40.4225,-79.9442,4,sulfur dioxide,,,15207
1653426648,40.4288,-79.8846,5,Wood smoke from neighbor. ,,,15218
1653501880,40.4303,-79.8929,4,Sulfur,,,15218
1653509246,40.3985,-79.863,4,,,,15104
1653513372,40.3963,-79.8626,5,,,,15104
1653559995,40.4631,-79.9397,4,"Exhaust, sulfur ",Cant take deep breaths ,,15224
1653567163,40.4191,-79.9437,3,Industrial ,,,15207
1653567320,40.4311,-79.9155,5,Industrial! ,,,15217
1653567330,40.4239,-79.8823,4,,,,15218
1653568294,40.4301,-79.8855,3,Sulfur,,,15218
1653569834,40.4671,-79.9249,3,Industrial ,,,15206
1653569957,40.4455,-79.8999,2,,,,15208
1653570246,40.432,-79.892,4,industrial,,,15218
1653571206,40.4421,-79.8897,4,industrial exhaust,"headache, sinus trouble",when will this end?,15221
1653571290,40.4449,-79.9265,3,Sulphuric ,"Nose irritation, Burning eyes",,15217
1653576066,40.4221,-79.8588,3,Stinky eggs,,,15221
1653600578,40.3995,-79.8657,3,,,,15104
1653605247,40.427,-79.9381,4,"Heavy, industrial ","Hard to breathe, nasal irritation ",,15207
1653623483,40.4332,-79.8858,3,rotten eggs,,,15218
1653662740,40.4489,-79.9021,4,Industrial ,Eye irritation ,,15208
1653662910,40.4259,-79.8998,3,Funky ,,,15218
1653663005,40.4224,-79.8574,4,Rotten eggs,,,15221
1653664039,40.436,-79.93,3,Industrial,,,15217
1653664168,40.4735,-79.9272,3,,,,15206
1653666015,40.4665,-79.941,4,,,,15224
1653667409,40.4434,-79.9339,4,,,,15217
1653667912,40.4451,-79.9079,3,,,,15208
1653685528,40.3983,-79.8623,4,,,,15104
1653707636,40.4487,-79.9134,5,,,,15206
1653737859,40.4221,-79.8454,3,Rotten eggs ,,,15221
1653744652,40.4354,-79.8601,1,,,,15221
1653786521,40.4723,-79.9595,4,Woodsmoke,,,15201
1653787162,40.4088,-79.8661,5,Woodsmoke,Shortness of breath headache ,,15104
1653790022,40.4246,-79.9388,3,Woodsmoke ,,,15217
1653796591,40.44,-79.917,4,Sulfur ,Throat and eye irritation ,,15217
1653801498,40.4253,-79.918,5,Woke up realizing the smell through the open bedroom windows was horrible. Heavy hell-fire smell. ,,,15217
1653816073,40.4309,-79.9288,3,,,,15217
1653817237,40.4271,-79.9228,5,f*ck US Steel,Poisoning ,,15217
1653819387,40.4209,-79.9047,4,,,,15218
1653820056,40.4387,-79.9283,4,Despair,"Woke me up at quarter after 1:00 a.m., shortly after 2:00 a.m., kept me up until 4:30 a.m., then I got to sleep till 6:00 a.m. before my eyes began burning too badly to continue trying to sleep. My head is throbbing, my throat is sore and it sounds like I've smoked a pack of cigarettes overnight, my nose is congested, I woke up with tachycardia and extreme anxiety, this anxiety began last night after I had fallen asleep and woke up for the first time. This is all due to the air pollution.",,15217
1653820227,40.4372,-79.9276,5,,,"Clicked the wrong button. This is definitely a 5-day, not a four. I hardly slept and feel like what comes out of one's rear end. There, I hope that gets past your censorship. A person should be able to tell it like it is, but we all know that's not true and you probably don't even read these comments. You are the most feckless group of people and your slap on the wrist fines are clearly not working. You know US Steel is going to challenge your latest slap on the wrist like they have with every other slap on the wrist. They're going to keep doing what they've been doing. All of them. This whole place is going to h*ll in a handbasket and I don't care if that made it past your censors.",15217
1653822365,40.4471,-79.9632,3,Rotten eggs,,,15219
1653824862,40.4544,-79.9101,5,,,,15208
1653824880,40.4374,-79.8955,5,Industrial chemical sulfur ,Throat irritation ,Please shut these plants down. Im so tired of my air being polluted. Ever since moving here Ive developed respiratory issues. ,15221
1653825971,40.435,-79.8945,5,Chemical fire,"Scratchy throat, itchy eyes, cough",,15218
1653826012,40.4421,-79.9146,4,Industrial,,,15217
1653826316,40.4191,-79.9233,4,i ndustri,,,15217
1653826449,40.44,-79.8963,5,Burning industrial ,Now experiencing respiratory irritation ,Second report ,15221
1653826854,40.4284,-79.884,3,Coal and wood. Surface inversion overnight.  Wood smoke at 9:00pm last night. PM VOCs CO2 levels high this morning. ,,,15218
1653828081,40.4476,-79.9522,4,Industrial ,,,15213
1653828081,40.4509,-79.9148,4,"Industrial, acrid",,,15206
1653828705,40.4672,-79.9438,4,Industrial,Throat and eye irritation ,,15224
1653829307,40.4506,-79.9123,5,"Heavy, acrid, industrial, getting worse
",,,15206
1653829520,40.4312,-79.8873,3,Industrial/sulfur,,,15218
1653830486,40.4435,-79.9191,1,,,,15217
1653831588,40.4249,-79.8822,5,,,,15218
1653834102,40.4193,-79.872,3,Industrial ,,,15221
1653843205,40.4339,-79.8943,5,Chemical fire,"Itchy eyes, sore and tight throat, cough immediately upon going outside this morning",Was even worse this morning but app was bugging,15218
1653865934,40.4317,-79.8843,5,Woodsmoke from neighbor's backyard fire pit,"Headache, watery eyes, stuffy nose",,15218
1653871951,40.4282,-79.8826,4,Neighborhood smells of wood smoke. Surface inversion is just getting started. ,,,15218
1653875134,40.432,-79.8875,4,Burning/fire smell,,,15218
1653885858,40.4668,-79.941,4,,,,15224
1653885991,40.4225,-79.9425,4,acrid. sulphur,headache,have to close windows though hot outside and no AC,15207
1653889272,40.443,-79.9339,5,,,,15217
1653889899,40.4479,-79.9305,5,Steel plant,,,15232
1653890510,40.4448,-79.9153,5,Industrial,,,15217
1653899628,40.445,-79.9149,5,,,,15217
1653901463,40.4397,-79.9171,5,Sulfur ,,,15217
1653904423,40.4334,-79.8828,3,Sulfur,Stuffy nose,,15218
1653906268,40.4503,-79.9136,5,,,,15206
1653906867,40.4376,-79.9246,5,,"Insomnia and sleeplessness throughout the night, hardly got any sleep again, irritated eyes, headache, congested sinuses, irritated nose, irritated throat, sound like I've smoked another pack of cigarettes","Do something. Dear God, you are paid to do things. Do them.",15217
1653908738,40.4385,-79.8954,5,"Burning, chemical, industrial ",Eye and throat irritation ,,15221
1653909831,40.4751,-79.9182,3,Industrial,,,15206
1653910578,40.4251,-79.8835,4,,,,15218
1653910638,40.4538,-79.921,5,"Chemical, burnt exhaust ","Nausea, tight chest and throat",Woke me up at 5am,15232
1653911670,40.4293,-79.915,4,toxic industrial,,,15217
1653927060,40.4157,-79.8777,5,"Industrial, sulphuric, bad","Headache, sore throat ",,15218
1653927673,40.43,-79.9221,2,General road and industrial,Eyes watering much more than usual,,15217
1653962743,40.4335,-79.8821,3,Industrial,,,15218
1653964846,40.4222,-79.8607,4,Rotten eggs ,Itchy throat ,,15221
1653970743,40.444,-79.8981,3,,,,15208
1653970791,40.4275,-79.9232,5,US Steel - stop the poison ,Cannot open windows ,,15217
1653971085,40.4303,-79.9262,3,Rotten eggs,,,15217
1653974445,40.4244,-79.8788,3,Rotten eggs,,It's gross,15218
1653975317,40.4291,-79.8783,3,,,,15218
1653975855,40.4338,-79.9166,5,same sulfur as usual,"burning nose, irritation,  coughing, headaches",my windows have not been open all day. I have an air purifier running. it's still doing this.,15217
1653979002,40.4339,-79.8855,4,Industrial ,Stuffy nose,,15218
1653983376,40.4228,-79.944,4,industrial / mixed,,,15207
1653985834,40.4387,-79.917,5,Sulfur,"Headache, woke up from sleep",,15217
1653988058,40.4491,-79.9149,5,Industrial coke works,"Headache, asthma in children ",Disgraceful that our air is this harmful,15206
1653989334,40.4224,-79.8928,4,Industrial ,"Eyes watering, sinus burning/draining",,15218
1653989630,40.4398,-79.8909,3,Rotten eggs,,,15221
1653993352,40.4299,-79.9315,4,,,,15217
1653994912,40.4387,-79.9246,4,The smell of my hopes and dreams dying.,"Woke me throughout the night, insomnia, burning eyes, burning nose, burning throat, lungs that feel like I have smoked multiple packs of cigarettes overnight, nausea, anxiety, tachycardia",,15217
1653995485,40.446,-79.9179,4,Rotten egg,,,15206
1653995798,40.4211,-79.8979,4,industrial,headache,,15218
1653995916,40.4346,-79.8963,5,Clairton stench,"Runny nose, congestion, respiratory irritation",,15218
1653996911,40.4488,-79.948,4,It STANK,Eye irritation,,15213
1653997144,40.4436,-79.9137,3,SO2,,,15217
1653997248,40.4688,-79.931,4,"Sulfur, rotten eggs ",,,15206
1653997565,40.4474,-79.9026,5,Industrial ,Eye irritation ,,15208
1653998395,40.4299,-79.9182,4,"Industrial, woodsmoke",Headache,,15217
1653998891,40.4273,-79.8838,4,,,,15218
1653999664,40.4322,-79.9155,5,Industrial.. poison.. why do we continue to put up with this? ,,,15217
1654000590,40.424,-79.864,4,,,,15221
